GridID,NextDownID,Length
498179,497487,0.583
497358,497505,0.907
497485,497505,0.1
496967,497522,4.87
497259,497522,3.556
497614,497523,1.466
497640,497523,6.411
497375,497537,1.207
497481,497537,0.624
497457,497538,0.524
497566,497538,0.624
497709,497539,0.3
497721,497539,0.724
497856,497543,1.549
497857,497543,1.024
497176,497563,2.149
497308,497563,1.507
497402,497564,0.841
497455,497564,0.807
497456,497565,0.624
497538,497565,0.241
497609,497566,0.541
497634,497566,1.1
497661,497567,1.89
497690,497567,1.607
497611,497569,4.953
498033,497569,2.938
497351,497589,0.524
497404,497589,0.583
497663,497590,0.141
497664,497590,0.141
497378,497591,1.331
497541,497591,0.3
497591,497592,6.287
497764,497592,1.024
497615,497593,0.541
497643,497593,1.466
497726,497595,2.78
497727,497595,3.121
497405,497609,1.531
497635,497609,1.19
497660,497609,1.807
497540,497610,1.331
498083,497610,3.946
497220,497612,3.014
497427,497612,0.983
497028,497613,4.111
497444,497613,2.014
497338,497614,2.073
497665,497614,11.801
497594,497615,1.224
497644,497615,0.707
497613,497636,0.141
497723,497636,2.007
494525,497637,18.92
495735,497637,13.085
495958,497638,13.112
497637,497638,21.387
497141,497639,3.156
497505,497639,2.173
497986,497660,0.624
497987,497660,1.207
497873,497665,1.79
497991,497665,2.397
497762,497684,0.441
497780,497684,0.5
497937,497690,0.241
497956,497690,0.741
497905,497691,1.249
497906,497691,0.7
496406,497692,7.65
497139,497692,3.48
497639,497693,0.383
497800,497693,1.949
497350,497708,1.807
497503,497708,1.024
497564,497708,1.249
497710,497709,0.341
497743,497709,2.814
497688,497710,0.2
497722,497710,1.283
496982,497711,5.046
497426,497711,2.066
497537,497718,0.966
497684,497718,4.263
497403,497719,2.573
497589,497719,2.473
497781,497720,1.514
497797,497720,0.824
497689,497722,1.124
497763,497722,1.066
497892,497726,0.707
498035,497726,0.766
498201,497727,0.341
498241,497727,0.483
497686,497741,0.3
497742,497741,0.824
497565,497742,2.673
497850,497742,2.073
497256,497746,2.897
497747,497746,1.241
496937,497748,5.501
497522,497748,2.314
497588,497762,2.014
497761,497762,0.1
497935,497763,1.149
497936,497763,1.59
497939,497764,3.004
498031,497764,1.507
497272,497765,3.787
497746,497765,0.924
497335,497766,3.204
497712,497766,1.224
497766,497783,0.141
497782,497783,6.211
497933,497797,0.666
497934,497797,0.341
496781,497798,6.004
497377,497798,2.738
497725,497803,7.487
497818,497803,2.656
497745,497836,2.214
497851,497836,1.707
498197,497850,0.766
498217,497850,0.824
497241,497852,4.877
497711,497852,1.449
496865,497853,5.504
497854,497853,0.241
497409,497855,2.797
497724,497855,2.456
498059,497856,8.567
498792,497856,8.008
497869,497868,0.241
497904,497868,0.966
497685,497869,1.166
497741,497869,1.507
496264,497872,11.712
497749,497872,1.149
497666,497873,1.166
497803,497873,1.783
497138,497888,4.397
497483,497888,3.746
497081,497889,6.311
497610,497889,5.046
497867,497903,0.3
497932,497903,0.383
498081,497904,1.124
498082,497904,0.141
497708,497930,1.449
497902,497930,0.141
497868,497932,1.207
497985,497932,2.031
498129,497935,0.683
498130,497935,0.924
498153,497936,1.466
498154,497936,1.083
498422,497939,0.383
498423,497939,2.073
497354,497940,3.804
497941,497940,1.407
497903,497955,0.724
498030,497955,1.749
498131,497956,0.383
498132,497956,0.441
497748,497957,1.49
497943,497957,0.1
497638,497958,5.511
498200,497958,23.759
497954,497982,0.4
498028,497982,0.541
497984,497983,0.8
498008,497983,2.507
497719,497984,2.656
498009,497984,0.883
498387,497985,0.441
498388,497985,1.249
498104,497986,0.141
498105,497986,0.141
497445,497989,3.356
497693,497989,3.356
497891,497990,5.087
498058,497990,2.214
498029,498009,0.741
498055,498009,2.331
497765,498011,1.49
498010,498011,0.241
497000,498012,21.052
497957,498012,0.283
497767,498014,2.697
497817,498014,1.066
497989,498015,0.1
497990,498015,1.69
497931,498028,0.441
497983,498028,0.983
498054,498028,0.3
498056,498029,0.883
498079,498029,1.183
498112,498035,0.441
498158,498035,1.383
497955,498056,2.431
498080,498056,1.241
497024,498078,7.884
497718,498078,3.014
498358,498080,0.141
498359,498080,0.941
498107,498083,0.483
498177,498083,1.149
497872,498084,1.19
497988,498084,0.666
497336,498085,4.787
498086,498085,1.107
498053,498102,2.056
498078,498102,0.241
497930,498103,0.783
497982,498103,1.349
497202,498108,5.394
498109,498108,2.831
498087,498112,0.341
498111,498112,0.441
498176,498131,0.683
498199,498131,0.3
497890,498133,1.166
497938,498133,1.049
497855,498134,1.856
498013,498134,1.224
497958,498135,3.163
498310,498135,17.041
498155,498154,0.383
498198,498154,0.683
497887,498155,3.397
498156,498155,0.924
498175,498156,0.683
498238,498156,1.449
496488,498157,9.967
497612,498157,3.038
498308,498177,0.583
498309,498177,0.541
498264,498179,1.873
498265,498179,2.39
497349,498196,5.314
498103,498196,0.766
498307,498198,0.341
498330,498198,1.049
498258,498199,1.124
498259,498199,0.624
500633,498200,2.714
500718,498200,2.107
497563,498216,3.473
498237,498216,0.924
498389,498217,0.824
498390,498217,1.714
497836,498218,2.173
497888,498218,0.783
497889,498219,5.736
498283,498219,5.753
498220,498221,1.566
498331,498221,0.766
498329,498237,0.883
498420,498237,0.524
498391,498238,0.441
498421,498238,0.383
497798,498239,2.497
498218,498239,2.107
498334,498241,1.99
498335,498241,0.283
498007,498257,1.431
498216,498257,0.283
498057,498260,1.249
498505,498260,3.921
496555,498261,10.184
498440,498261,2.256
497940,498262,2.197
498261,498262,1.949
498108,498263,1.049
498222,498263,0.383
498768,498265,0.624
498769,498265,2.373
498360,498307,0.483
498361,498307,0.924
498015,498333,6.218
498850,498333,4.063
498441,498334,0.824
498526,498334,2.131
498202,498335,2.149
498395,498335,1.566
498257,498357,0.907
498461,498357,0.766
498462,498360,1.731
498463,498360,1.166
497852,498362,2.98
498363,498362,1.731
498260,498363,4.038
499149,498363,5.836
498102,498385,1.549
498357,498385,7.518
498486,498387,1.649
498487,498387,0.724
498392,498391,1.89
498438,498391,1.39
497356,498393,7.464
497942,498393,2.356
498717,498395,2.273
498718,498395,0.283
498460,498420,0.2
498485,498420,1.207
498240,498422,1.707
498489,498422,9.343
498364,498424,2.59
498490,498424,3.456
498285,498442,1.749
498336,498442,0.483
498635,498462,1.407
498788,498462,1.49
498687,498463,1.707
498688,498463,0.2
498689,498463,0.524
497692,498464,4.246
498465,498464,0.683
498133,498489,0.483
498221,498489,1.366
498393,498490,6.153
499013,498490,0.783
498136,498491,1.973
498333,498491,2.597
498196,498503,1.59
498549,498503,2.249
498488,498504,0.907
498636,498504,1.856
498219,498505,4.663
498845,498505,5.246
498134,498507,2.097
498466,498507,4.321
496727,498524,10.367
498464,498524,0.724
497783,498525,4.846
498424,498525,2.031
498012,498573,6.16
498572,498573,3.031
498503,498592,1.573
498762,498592,2.231
497853,498615,4.197
498551,498615,5.628
498014,498616,5.594
498178,498616,2.431
498767,498638,3.48
498791,498638,0.6
498442,498639,1.19
498719,498639,2.207
498396,498641,1.531
498642,498641,1.124
498385,498658,2.597
498386,498658,1.466
497662,498716,6.211
498239,498716,2.838
498639,498718,1.966
498770,498718,0.1
498640,498719,0.3
498641,498719,1.624
498573,498742,0.741
498690,498742,0.624
499081,498762,0.583
499101,498762,0.866
498491,498766,2.714
498790,498766,0.141
498964,498769,3.638
499154,498769,1.973
498793,498770,1.956
498794,498770,1.39
498763,498788,1.049
498917,498788,0.383
498523,498789,1.266
498740,498789,0.483
498553,498792,1.166
498660,498792,1.407
498965,498794,2.114
498966,498794,0.866
498691,498795,0.524
498743,498795,0.241
498571,498822,1.224
498637,498822,2.756
498918,498845,1.866
498939,498845,8.725
498506,498846,1.79
498525,498846,3.628
498085,498848,5.036
498873,498848,0.3
498895,498850,0.566
498896,498850,0.666
498659,498870,1.166
498789,498870,1.166
497484,498872,3.58
498034,498872,1.266
498994,498895,5.887
499068,498895,4.363
498960,498917,0.1
498992,498917,0.2
499307,498918,1.366
499516,498918,8.308
498937,498936,3.297
499102,498936,0.3
499046,498937,2.714
499272,498937,6.184
498362,498938,3.821
498764,498938,1.307
499230,498939,1.69
499482,498939,3.763
497504,498940,8.923
498894,498940,2.98
498284,498941,3.646
498847,498941,0.483
498741,498962,2.738
499029,498962,0.807
499048,498966,1.407
499069,498966,2.197
498897,498968,0.341
498967,498968,0.2
498916,498989,2.731
499010,498989,1.249
498592,498990,4.204
498658,498990,1.607
499026,498992,0.583
499027,498992,1.249
498765,498993,1.041
498822,498993,1.466
500125,498994,2.331
500147,498994,3.614
498993,499011,0.141
499012,499011,0.907
499084,499012,1.307
499150,499012,0.441
498766,499014,2.124
499125,499014,8.684
498991,499026,1.366
499082,499026,0.241
498846,499031,2.997
498941,499031,0.541
498936,499045,5.736
499024,499045,0.1
499253,499048,0.541
499311,499048,0.141
498990,499062,0.483
499063,499062,1.307
498011,499064,5.511
499028,499064,1.207
498742,499065,2.173
499032,499065,0.283
498849,499066,1.124
498963,499066,0.907
499210,499068,0.2
499233,499068,0.2
499146,499081,3.197
499175,499081,0.624
499103,499082,0.441
499123,499082,0.141
498106,499083,5.046
498870,499083,0.483
498796,499107,2.031
498942,499107,0.966
499122,499123,1.083
499147,499123,0.483
499483,499124,0.483
499484,499124,13.712
498795,499126,1.807
498968,499126,1.59
499306,499146,0.141
499329,499146,0.824
499228,499147,0.383
499229,499147,0.907
498940,499151,1.449
499177,499151,1.124
498157,499152,5.753
498615,499152,2.997
498394,499153,4.728
499067,499153,0.724
499304,499175,0.283
499305,499175,1.466
499127,499178,0.241
499179,499178,0.1
498989,499204,2.09
499250,499204,2.697
499044,499205,0.866
499204,499205,0.341
498938,499208,1.549
499148,499208,5.804
497636,499209,10.747
499232,499209,0.141
499273,499228,0.707
499274,499228,0.983
499011,499230,2.19
499176,499230,0.783
499277,499233,3.58
499309,499233,1.549
499443,499250,0.724
499551,499250,0.383
499086,499253,3.638
499106,499253,1.59
499047,499272,3.963
499711,499272,1.649
498550,499273,4.88
499414,499273,0.483
498874,499280,2.007
499281,499280,0.941
499282,499281,0.841
499337,499281,0.141
499178,499282,0.566
499314,499282,0.483
499618,499305,1.141
499619,499305,1.049
499045,499306,2.29
499330,499306,2.438
499278,499309,0.583
499384,499309,0.283
498823,499310,2.224
499085,499310,1.19
499312,499311,1.449
499335,499311,0.966
499575,499312,1.931
499576,499312,0.624
499648,499330,0.2
499649,499330,0.383
499208,499331,0.624
499252,499331,0.483
497463,499333,12.412
498135,499333,12.554
499065,499355,1.324
499356,499355,0.583
499104,499380,0.883
499275,499380,1.266
498032,499381,10.457
498262,499381,6.177
499014,499383,2.78
499446,499383,6.918
499417,499384,4.038
499418,499384,2.331
499651,499385,4.046
499932,499385,1.349
498716,499415,3.897
499083,499415,7.801
497408,499416,11.357
499209,499416,3.114
499334,499418,0.341
499419,499418,1.59
499504,499419,0.783
499599,499419,1.507
499126,499420,1.349
499336,499420,0.724
498439,499444,5.121
499415,499444,0.883
497355,499445,13.305
499151,499445,5.311
499107,499447,1.383
499280,499447,1.549
499535,499483,1.631
499558,499483,4.421
498638,499485,8.75
499505,499485,2.007
499205,499502,1.349
499501,499502,2.207
499416,499518,0.483
499598,499518,2.98
498263,499519,8.533
499520,499519,3.563
499383,499520,4.187
499713,499520,4.363
499381,499532,2.09
499533,499532,2.69
499776,499533,1.507
499953,499533,4.08
498507,499534,4.98
499124,499534,10.274
499755,499535,6.067
499778,499535,14.537
499574,499551,0.241
499616,499551,1.249
499031,499557,2.88
499556,499557,9.857
500084,499558,9.74
500112,499558,9.643
499105,499559,2.397
499279,499559,3.397
499677,499576,0.866
499678,499576,0.766
499413,499594,1.09
499595,499594,0.483
498504,499596,7.111
499597,499596,0.1
498848,499598,20.421
500395,499598,7.277
499600,499599,0.983
499623,499599,2.397
499624,499600,0.241
499650,499600,4.497
499310,499601,1.241
499559,499601,0.383
499447,499602,0.907
499577,499602,1.183
499062,499617,2.714
499515,499617,2.79
498552,499624,8.791
499824,499624,6.518
499420,499625,1.149
499602,499625,0.241
499206,499647,1.507
499502,499647,0.383
499707,499648,0.707
499708,499648,0.841
499530,499649,0.824
499671,499649,0.483
500584,499650,0.824
501185,499650,10.115
499485,499651,6.928
500230,499651,7.618
499672,499671,0.7
499709,499671,0.783
499531,499672,0.866
499710,499672,1.207
499207,499673,7.95
499596,499673,0.724
497799,499674,11.544
499503,499674,2.097
498593,499675,5.953
499601,499675,0.383
499653,499678,2.214
499679,499678,0.624
499875,499708,0.624
499899,499708,1.99
499727,499710,0.766
499876,499710,0.983
499900,499710,0.683
499025,499711,6.246
499950,499711,1.124
498524,499712,5.87
499553,499712,0.949
500396,499713,1.183
500397,499713,0.141
499552,499727,0.741
499594,499727,0.807
498961,499728,8.343
499064,499728,3.049
499152,499729,2.59
499382,499729,2.88
499625,499731,0.441
499732,499731,0.4
499153,499756,3.621
499519,499756,3.197
498962,499776,8.967
499880,499776,8.87
499355,499777,1.866
499754,499777,7.511
499675,499779,0.483
499780,499779,0.6
499676,499780,0.666
499781,499780,1.066
499652,499781,2.214
499933,499781,2.58
499313,499782,2.231
499680,499782,0.524
499822,499821,0.683
499846,499821,0.624
499444,499823,1.283
499621,499823,4.704
499385,499824,18.899
500113,499824,5.677
499897,499846,0.441
499930,499846,1.79
499617,499873,1.166
499874,499873,0.441
499821,499874,0.824
499929,499874,0.383
499847,499876,1.49
500026,499876,0.624
499775,499877,0.441
499798,499877,1.407
499712,499878,0.7
499823,499878,4.338
499380,499879,3.48
499799,499879,0.483
499898,499897,0.541
499949,499897,0.807
500044,499900,1.849
500045,499900,0.624
499557,499902,1.69
499882,499902,0.341
499777,499903,0.666
499904,499903,0.441
499849,499934,1.466
499905,499934,0.1
500046,499950,0.866
500122,499950,0.949
499331,499951,3.038
499952,499951,0.924
499730,499956,1.39
499731,499956,1.066
499332,499974,3.314
499622,499974,1.79
499445,499975,3.321
500001,499975,1.89
499873,499998,0.583
500024,499998,0.141
499877,499999,0.583
500029,499999,1.107
500108,500000,10.823
500296,500000,2.356
500000,500001,4.687
500049,500001,0.2
499333,500002,3.073
500030,500002,2.78
500025,500024,1.107
500043,500024,0.566
500027,500026,1.383
500081,500026,1.749
500144,500045,2.821
500145,500045,2.838
500028,500046,1.549
500082,500046,1.673
499517,500048,2.831
499532,500048,3.221
499928,500068,0.724
499973,500068,0.666
500392,500081,0.383
500417,500081,0.824
500023,500105,0.866
500121,500105,0.441
499729,500109,2.273
499975,500109,0.866
499534,500111,3.321
500123,500111,1.349
500868,500113,0.483
500869,500113,0.566
498616,500124,9.474
500002,500124,0.724
499998,500142,1.29
500143,500142,2.073
499756,500146,2.563
501541,500146,10.805
500846,500147,1.224
500867,500147,0.1
500114,500149,0.241
500148,500149,0.683
499647,500164,3.621
500105,500164,2.066
499999,500165,1.207
500166,500165,0.483
499518,500169,7.118
500201,500169,4.946
499931,500170,1.973
500111,500170,0.424
500047,500199,1.024
500165,500199,0.141
500048,500200,0.824
500168,500200,0.966
499955,500202,1.49
500070,500202,0.766
499872,500224,1.624
500142,500224,0.724
499903,500227,2.18
500228,500227,0.583
499674,500229,3.828
500110,500229,2.573
499848,500230,3.663
500298,500230,11.367
499825,500231,1.749
500004,500231,0.666
500106,500277,0.866
500198,500277,0.924
500083,500278,1.407
500226,500278,0.241
498332,500279,10.484
500146,500279,0.583
499878,500293,2.09
500317,500293,6.418
500167,500294,0.724
500293,500294,0.1
500199,500316,0.624
500292,500316,1.066
500612,500317,2.231
500668,500317,3.731
499881,500319,2.397
500297,500319,0.683
500068,500345,1.324
500276,500345,0.924
498084,500369,12.83
500169,500369,0.924
500197,500392,1.349
500483,500392,1.149
499620,500394,3.98
499673,500394,4.587
500398,500397,0.2
500424,500397,5.67
500149,500400,1.166
500370,500400,0.441
500548,500417,0.99
500549,500417,0.641
500277,500419,0.683
500316,500419,0.724
499251,500420,10.415
500421,500420,0.2
499066,500423,2.007
499276,500423,2.131
501150,500424,5.687
501363,500424,11.898
500322,500425,0.524
500400,500425,0.141
500170,500442,1.266
500422,500442,0.483
499902,500464,3.014
500227,500464,1.514
500279,500465,1.107
500466,500465,0.1
500462,500481,0.1
500463,500481,0.241
500528,500483,0.1
500550,500483,1.549
500419,500484,0.341
500485,500484,0.441
500508,500485,0.2
500530,500485,0.141
500126,500486,1.907
500299,500486,0.841
500164,500506,2.156
500224,500506,1.89
500418,500507,0.807
500529,500507,1.107
500225,500510,1.831
500393,500510,0.583
500611,500511,2.356
500757,500511,7.194
500507,500528,1.69
500551,500528,2.256
500552,500530,0.724
500553,500530,1.066
500511,500531,1.607
500554,500531,4.387
498872,500533,7.467
499030,500533,1.849
500321,500534,1.024
500399,500534,1.507
500115,500535,2.273
500588,500535,0.241
500879,500551,0.241
500919,500551,2.631
501146,500554,1.224
501147,500554,0.907
500464,500556,0.483
500533,500556,24.318
500127,500558,2.09
500587,500558,1.924
500232,500559,1.649
500615,500559,1.766
500460,500581,0.583
500461,500581,0.766
500481,500582,0.4
500547,500582,0.141
499555,500583,6.008
500555,500583,0.141
500634,500584,1.124
500672,500584,5.153
500231,500585,2.997
500557,500585,0.241
499956,500586,3.197
500558,500586,2.324
499826,500587,4.373
500535,500587,1.624
500559,500588,1.183
500635,500588,2.338
500345,500608,1.124
500607,500608,1.349
500439,500610,0.949
500484,500610,0.541
